District,Type,2005,2015,2038,2050
5067,Rural,916.7303183,916.7303183,916.7303183,916.7303183
5067,Town,0,0,0,0
5068,Metropolitan,134.1459796,134.1459796,134.1459796,134.1459796
5068,Rural,0,0,0,0
5068,Town,0,0,0,0
5069,Metropolitan,720.7964085,720.7964085,720.7964085,720.7964085
5069,Rural,0,0,0,0
5069,Town,0,0,0,0
5070,Metropolitan,29.55943592,29.55943592,29.55943592,29.55943592
5070,Rural,0,0,0,0
5070,Town,0,0,0,0
5071,Metropolitan,969.1483128,969.1483128,969.1483128,969.1483128
5071,Rural,0,0,0,0
5071,Town,0,0,0,0
5072,Metropolitan,953.3409662,953.3409662,953.3409662,953.3409662
5072,Rural,0,0,0,0
5072,Town,0,0,0,0
5073,Metropolitan,1593.031274,1593.031274,1593.031274,1593.031274
5073,Rural,0,0,0,0
5073,Town,0,0,0,0
5074,Metropolitan,0,0,0,0
5074,Rural,1897.562564,1897.562564,1897.562564,1897.562564
5074,Town,0,0,0,0
5075,Metropolitan,0,0,0,0
5075,Rural,1537.087934,1537.087934,1537.087934,1537.087934
5075,Town,0,0,0,0
5076,Metropolitan,0,0,0,0
5076,Rural,1901.742443,1901.742443,1901.742443,1901.742443
5076,Town,0,0,0,0
5077,Metropolitan,0,0,0,0
5077,Rural,390.883978,390.883978,390.883978,390.883978
5077,Town,0,0,0,0
5078,Metropolitan,0,0,0,0
5078,Rural,1244.430618,1244.430618,1244.430618,1244.430618
5078,Town,0,0,0,0
5079,Metropolitan,0,0,0,0
5079,Rural,1343.43907,1343.43907,1343.43907,1343.43907
5079,Town,0,0,0,0
5080,Metropolitan,1149.757627,1149.757627,1149.757627,1149.757627
5080,Rural,0,0,0,0
5080,Town,0,0,0,0
5081,Metropolitan,129.7531035,129.7531035,129.7531035,129.7531035
5081,Rural,0,0,0,0
5081,Town,0,0,0,0
5082,Metropolitan,259.5200533,259.5200533,259.5200533,259.5200533
5082,Rural,0,0,0,0
5082,Town,0,0,0,0
5083,Metropolitan,0,0,0,0
5083,Rural,595.4157702,595.4157702,595.4157702,595.4157702
5083,Town,0,0,0,0
5084,Metropolitan,0,0,0,0
5084,Rural,500.4239503,500.4239503,500.4239503,500.4239503
5084,Town,0,0,0,0
5085,Metropolitan,0,0,0,0
5085,Rural,745.1285507,745.1285507,745.1285507,745.1285507
5085,Town,0,0,0,0
5086,Metropolitan,0,0,0,0
5086,Rural,1682.942926,1682.942926,1682.942926,1682.942926
5086,Town,0,0,0,0
5087,Metropolitan,0,0,0,0
5087,Rural,491.3941904,491.3941904,491.3941904,491.3941904
5087,Town,0,0,0,0
5088,Metropolitan,874.3805764,874.3805764,874.3805764,874.3805764
5088,Rural,0,0,0,0
5088,Town,0,0,0,0
5089,Metropolitan,200.1459688,200.1459688,200.1459688,200.1459688
5089,Rural,0,0,0,0
5089,Town,0,0,0,0
5090,Metropolitan,0,0,0,0
5090,Rural,1647.55582,1647.55582,1647.55582,1647.55582
5090,Town,0,0,0,0
5091,Metropolitan,0,0,0,0
5091,Rural,1393.881298,1393.881298,1393.881298,1393.881298
5091,Town,0,0,0,0
5092,Metropolitan,0,0,0,0
5092,Rural,2567.229926,2567.229926,2567.229926,2567.229926
5092,Town,0,0,0,0
5093,Metropolitan,208.2510033,208.2510033,208.2510033,208.2510033
5093,Rural,0,0,0,0
5093,Town,0,0,0,0
5094,Metropolitan,108.0038053,108.0038053,108.0038053,108.0038053
5094,Rural,0,0,0,0
5094,Town,0,0,0,0
5095,Metropolitan,101.6031851,101.6031851,101.6031851,101.6031851
5095,Rural,0,0,0,0
5095,Town,0,0,0,0
5096,Metropolitan,142.492682,142.492682,142.492682,142.492682
5096,Rural,0,0,0,0
5096,Town,0,0,0,0
5097,Metropolitan,107.6902446,107.6902446,107.6902446,107.6902446
5097,Rural,0,0,0,0
5097,Town,0,0,0,0
5098,Metropolitan,34.50319851,34.50319851,34.50319851,34.50319851
5098,Rural,0,0,0,0
5098,Town,0,0,0,0
5099,Metropolitan,101.2036698,101.2036698,101.2036698,101.2036698
5099,Rural,0,0,0,0
5099,Town,0,0,0,0
5100,Metropolitan,480.0704211,480.0704211,480.0704211,480.0704211
5100,Rural,0,0,0,0
5100,Town,0,0,0,0
5101,Metropolitan,83.01983111,83.01983111,83.01983111,83.01983111
5101,Rural,0,0,0,0
5101,Town,0,0,0,0
5102,Metropolitan,164.4726354,164.4726354,164.4726354,164.4726354
5102,Rural,0,0,0,0
5102,Town,0,0,0,0
5103,Metropolitan,667.1804816,667.1804816,667.1804816,667.1804816
5103,Rural,0,0,0,0
5103,Town,0,0,0,0
5104,Metropolitan,541.228182,541.228182,541.228182,541.228182
5104,Rural,0,0,0,0
5104,Town,0,0,0,0
5105,Metropolitan,0,0,0,0
5105,Rural,1500.033657,1500.033657,1500.033657,1500.033657
5105,Town,0,0,0,0
5106,Metropolitan,0,0,0,0
5106,Rural,847.8778771,847.8778771,847.8778771,847.8778771
5106,Town,0,0,0,0
5107,Metropolitan,0,0,0,0
5107,Rural,5585.9621,5585.9621,5585.9621,5585.9621
5107,Town,0,0,0,0
5108,Metropolitan,0,0,0,0
5108,Rural,1396.152489,1396.152489,1396.152489,1396.152489
5108,Town,0,0,0,0
5109,Metropolitan,0,0,0,0
5109,Rural,1284.665557,1284.665557,1284.665557,1284.665557
5109,Town,0,0,0,0
5110,Metropolitan,826.0928397,826.0928397,826.0928397,826.0928397
5110,Rural,0,0,0,0
5110,Town,0,0,0,0
5111,Metropolitan,480.8368597,480.8368597,480.8368597,480.8368597
5111,Rural,0,0,0,0
5111,Town,0,0,0,0
5112,Metropolitan,145.8483034,145.8483034,145.8483034,145.8483034
5112,Rural,0,0,0,0
5112,Town,0,0,0,0
5113,Metropolitan,801.0765369,801.0765369,801.0765369,801.0765369
5113,Rural,0,0,0,0
5113,Town,0,0,0,0
5114,Metropolitan,0,0,0,0
5114,Rural,800.0271131,800.0271131,800.0271131,800.0271131
5114,Town,0,0,0,0
5115,Metropolitan,0,0,0,0
5115,Rural,1502.722741,1502.722741,1502.722741,1502.722741
5115,Town,0,0,0,0
5116,Metropolitan,0,0,0,0
5116,Rural,3413.59804,3413.59804,3413.59804,3413.59804
5116,Town,0,0,0,0
5117,Metropolitan,0,0,0,0
5117,Rural,3037.640047,3037.640047,3037.640047,3037.640047
5117,Town,0,0,0,0
5118,Metropolitan,0,0,0,0
5118,Rural,1487.273964,1487.273964,1487.273964,1487.273964
5118,Town,0,0,0,0
5119,Metropolitan,0,0,0,0
5119,Rural,1004.350933,1004.350933,1004.350933,1004.350933
5119,Town,0,0,0,0
5120,Metropolitan,0,0,0,0
5120,Rural,4206.942019,4206.942019,4206.942019,4206.942019
5120,Town,0,0,0,0
5121,Metropolitan,0,0,0,0
5121,Rural,2000.267676,2000.267676,2000.267676,2000.267676
5121,Town,0,0,0,0
5122,Metropolitan,0,0,0,0
5122,Rural,1423.56798,1423.56798,1423.56798,1423.56798
5122,Town,0,0,0,0
5123,Metropolitan,0,0,0,0
5123,Rural,1436.207244,1436.207244,1436.207244,1436.207244
5123,Town,0,0,0,0
5124,Metropolitan,0,0,0,0
5124,Rural,268.2646849,268.2646849,268.2646849,268.2646849
5124,Town,0,0,0,0
5125,Metropolitan,0,0,0,0
5125,Rural,1748.155306,1748.155306,1748.155306,1748.155306
5125,Town,0,0,0,0
5126,Metropolitan,0,0,0,0
5126,Rural,1187.934928,1187.934928,1187.934928,1187.934928
5126,Town,0,0,0,0
5127,Metropolitan,0,0,0,0
5127,Rural,262.0864208,262.0864208,262.0864208,262.0864208
5127,Town,0,0,0,0
5128,Metropolitan,93.13646905,93.13646905,93.13646905,93.13646905
5128,Rural,0,0,0,0
5128,Town,0,0,0,0
5129,Metropolitan,0,0,0,0
5129,Rural,1838.987269,1838.987269,1838.987269,1838.987269
5129,Town,0,0,0,0
5130,Metropolitan,0,0,0,0
5130,Rural,1742.433527,1742.433527,1742.433527,1742.433527
5130,Town,0,0,0,0
5131,Metropolitan,0,0,0,0
5131,Rural,613.8769312,613.8769312,613.8769312,613.8769312
5131,Town,0,0,0,0
5132,Metropolitan,0,0,0,0
5132,Rural,1976.849105,1976.849105,1976.849105,1976.849105
5132,Town,0,0,0,0
5133,Metropolitan,0,0,0,0
5133,Rural,2015.086496,2015.086496,2015.086496,2015.086496
5133,Town,0,0,0,0
5134,Metropolitan,0,0,0,0
5134,Rural,842.6866169,842.6866169,842.6866169,842.6866169
5134,Town,0,0,0,0
5135,Metropolitan,0,0,0,0
5135,Rural,2304.11947,2304.11947,2304.11947,2304.11947
5135,Town,0,0,0,0
5136,Metropolitan,0,0,0,0
5136,Rural,4103.125135,4103.125135,4103.125135,4103.125135
5136,Town,0,0,0,0
5137,Metropolitan,0,0,0,0
5137,Rural,415.1328038,415.1328038,415.1328038,415.1328038
5137,Town,0,0,0,0
5138,Metropolitan,0,0,0,0
5138,Rural,2242.14751,2242.14751,2242.14751,2242.14751
5138,Town,0,0,0,0
5139,Metropolitan,0,0,0,0
5139,Rural,397.5504324,397.5504324,397.5504324,397.5504324
5139,Town,0,0,0,0
5140,Metropolitan,0,0,0,0
5140,Rural,470.4810871,470.4810871,470.4810871,470.4810871
5140,Town,0,0,0,0
5141,Metropolitan,0,0,0,0
5141,Rural,1033.151483,1033.151483,1033.151483,1033.151483
5141,Town,0,0,0,0
5142,Metropolitan,0,0,0,0
5142,Rural,1719.177055,1719.177055,1719.177055,1719.177055
5142,Town,0,0,0,0
5143,Metropolitan,0,0,0,0
5143,Rural,471.7179818,471.7179818,471.7179818,471.7179818
5143,Town,0,0,0,0
5144,Metropolitan,0,0,0,0
5144,Rural,1108.881774,1108.881774,1108.881774,1108.881774
5144,Town,0,0,0,0
5145,Metropolitan,0,0,0,0
5145,Rural,963.6535195,963.6535195,963.6535195,963.6535195
5145,Town,0,0,0,0
5146,Metropolitan,0,0,0,0
5146,Rural,898.1091261,898.1091261,898.1091261,898.1091261
5146,Town,0,0,0,0
5147,Metropolitan,0,0,0,0
5147,Rural,1400.308476,1400.308476,1400.308476,1400.308476
5147,Town,0,0,0,0
5148,Metropolitan,729.8944734,729.8944734,729.8944734,729.8944734
5148,Rural,0,0,0,0
5148,Town,0,0,0,0
5149,Metropolitan,663.5434169,663.5434169,663.5434169,663.5434169
5149,Rural,0,0,0,0
5149,Town,0,0,0,0
5150,Metropolitan,415.9988366,415.9988366,415.9988366,415.9988366
5150,Rural,0,0,0,0
5150,Town,0,0,0,0
5151,Metropolitan,0,0,0,0
5151,Rural,1098.917504,1098.917504,1098.917504,1098.917504
5151,Town,0,0,0,0
5152,Metropolitan,0,0,0,0
5152,Rural,1544.037753,1544.037753,1544.037753,1544.037753
5152,Town,0,0,0,0
5153,Metropolitan,0,0,0,0
5153,Rural,429.2194618,429.2194618,429.2194618,429.2194618
5153,Town,0,0,0,0
5154,Metropolitan,363.6249831,363.6249831,363.6249831,363.6249831
5154,Rural,0,0,0,0
5154,Town,0,0,0,0
5155,Metropolitan,147.7693786,147.7693786,147.7693786,147.7693786
5155,Rural,0,0,0,0
5155,Town,0,0,0,0
5156,Metropolitan,705.1662948,705.1662948,705.1662948,705.1662948
5156,Rural,0,0,0,0
5156,Town,0,0,0,0
5157,Metropolitan,508.477176,508.477176,508.477176,508.477176
5157,Rural,0,0,0,0
5157,Town,0,0,0,0
5158,Metropolitan,396.3213095,396.3213095,396.3213095,396.3213095
5158,Rural,0,0,0,0
5158,Town,0,0,0,0
5159,Metropolitan,86.27734918,86.27734918,86.27734918,86.27734918
5159,Rural,0,0,0,0
5159,Town,0,0,0,0
5160,Metropolitan,145.3024699,145.3024699,145.3024699,145.3024699
5160,Rural,0,0,0,0
5160,Town,0,0,0,0
5161,Metropolitan,85.18646805,85.18646805,85.18646805,85.18646805
5161,Rural,0,0,0,0
5161,Town,0,0,0,0
5162,Metropolitan,787.8441125,787.8441125,787.8441125,787.8441125
5162,Rural,0,0,0,0
5162,Town,0,0,0,0
5163,Metropolitan,134.5484803,134.5484803,134.5484803,134.5484803
5163,Rural,0,0,0,0
5163,Town,0,0,0,0
5164,Metropolitan,64.10592864,64.10592864,64.10592864,64.10592864
5164,Rural,0,0,0,0
5164,Town,0,0,0,0
5165,Metropolitan,887.01123,887.01123,887.01123,887.01123
5165,Rural,0,0,0,0
5165,Town,0,0,0,0
5166,Metropolitan,0,0,0,0
5166,Rural,909.041854,909.041854,909.041854,909.041854
5166,Town,0,0,0,0
5167,Metropolitan,0,0,0,0
5167,Rural,79.01078815,79.01078815,79.01078815,79.01078815
5167,Town,0,0,0,0
5168,Metropolitan,349.1739482,349.1739482,349.1739482,349.1739482
5168,Rural,0,0,0,0
5168,Town,0,0,0,0
5169,Metropolitan,0,0,0,0
5169,Rural,510.4900597,510.4900597,510.4900597,510.4900597
5169,Town,0,0,0,0
5170,Metropolitan,0,0,0,0
5170,Rural,3061.35842,3061.35842,3061.35842,3061.35842
5170,Town,0,0,0,0
5171,Metropolitan,0,0,0,0
5171,Rural,748.6594259,748.6594259,748.6594259,748.6594259
5171,Town,0,0,0,0
5172,Metropolitan,318.0619336,318.0619336,318.0619336,318.0619336
5172,Rural,0,0,0,0
5172,Town,0,0,0,0
5173,Metropolitan,228.050548,228.050548,228.050548,228.050548
5173,Rural,0,0,0,0
5173,Town,0,0,0,0
5174,Metropolitan,332.7983882,332.7983882,332.7983882,332.7983882
5174,Rural,0,0,0,0
5174,Town,0,0,0,0
5175,Metropolitan,55.332516,55.332516,55.332516,55.332516
5175,Rural,0,0,0,0
5175,Town,0,0,0,0
5176,Metropolitan,36.91713635,36.91713635,36.91713635,36.91713635
5176,Rural,0,0,0,0
5176,Town,0,0,0,0
5177,Metropolitan,111.4042469,111.4042469,111.4042469,111.4042469
5177,Rural,0,0,0,0
5177,Town,0,0,0,0
5178,Metropolitan,93.97564291,93.97564291,93.97564291,93.97564291
5178,Rural,0,0,0,0
5178,Town,0,0,0,0
5179,Metropolitan,56.77604815,56.77604815,56.77604815,56.77604815
5179,Rural,0,0,0,0
5179,Town,0,0,0,0
5180,Metropolitan,0,0,0,0
5180,Rural,860.3631497,860.3631497,860.3631497,860.3631497
5180,Town,0,0,0,0
5181,Metropolitan,0,0,0,0
5181,Rural,1474.626099,1474.626099,1474.626099,1474.626099
5181,Town,0,0,0,0
5182,Metropolitan,85.32486716,85.32486716,85.32486716,85.32486716
5182,Rural,0,0,0,0
5182,Town,0,0,0,0
5183,Metropolitan,49.3638007,49.3638007,49.3638007,49.3638007
5183,Rural,0,0,0,0
5183,Town,0,0,0,0
5184,Metropolitan,340.3899606,340.3899606,340.3899606,340.3899606
5184,Rural,0,0,0,0
5184,Town,0,0,0,0
5185,Metropolitan,103.8828936,103.8828936,103.8828936,103.8828936
5185,Rural,0,0,0,0
5185,Town,0,0,0,0
5186,Metropolitan,64.13727423,64.13727423,64.13727423,64.13727423
5186,Rural,0,0,0,0
5186,Town,0,0,0,0
5187,Metropolitan,516.4626395,516.4626395,516.4626395,516.4626395
5187,Rural,0,0,0,0
5187,Town,0,0,0,0
5188,Metropolitan,0,0,0,0
5188,Rural,1164.471637,1164.471637,1164.471637,1164.471637
5188,Town,0,0,0,0
5189,Metropolitan,0,0,0,0
5189,Rural,843.3847361,843.3847361,843.3847361,843.3847361
5189,Town,0,0,0,0
5190,Metropolitan,0,0,0,0
5190,Rural,1345.621805,1345.621805,1345.621805,1345.621805
5190,Town,0,0,0,0
5191,Metropolitan,0,0,0,0
5191,Rural,2086.922657,2086.922657,2086.922657,2086.922657
5191,Town,0,0,0,0
5192,Metropolitan,0,0,0,0
5192,Rural,1202.923877,1202.923877,1202.923877,1202.923877
5192,Town,0,0,0,0
5193,Metropolitan,0,0,0,0
5193,Rural,1264.075307,1264.075307,1264.075307,1264.075307
5193,Town,0,0,0,0
5194,Metropolitan,0,0,0,0
5194,Rural,1143.114852,1143.114852,1143.114852,1143.114852
5194,Town,0,0,0,0
5195,Metropolitan,0,0,0,0
5195,Rural,1402.161352,1402.161352,1402.161352,1402.161352
5195,Town,0,0,0,0
5196,Metropolitan,0,0,0,0
5196,Rural,2361.452399,2361.452399,2361.452399,2361.452399
5196,Town,0,0,0,0
5197,Metropolitan,0,0,0,0
5197,Rural,262.4151677,262.4151677,262.4151677,262.4151677
5197,Town,0,0,0,0
5198,Metropolitan,0,0,0,0
5198,Rural,223.1853525,223.1853525,223.1853525,223.1853525
5198,Town,0,0,0,0
5199,Metropolitan,0,0,0,0
5199,Rural,631.197844,631.197844,631.197844,631.197844
5199,Town,0,0,0,0
5200,Metropolitan,0,0,0,0
5200,Rural,388.7671621,388.7671621,388.7671621,388.7671621
5200,Town,0,0,0,0
5201,Metropolitan,0,0,0,0
5201,Rural,922.6695757,922.6695757,922.6695757,922.6695757
5201,Town,0,0,0,0
5202,Metropolitan,0,0,0,0
5202,Rural,1107.452268,1107.452268,1107.452268,1107.452268
5202,Town,0,0,0,0
5203,Metropolitan,0,0,0,0
5203,Rural,1059.503866,1059.503866,1059.503866,1059.503866
5203,Town,0,0,0,0
5204,Metropolitan,0,0,0,0
5204,Rural,756.2281462,756.2281462,756.2281462,756.2281462
5204,Town,0,0,0,0
5205,Metropolitan,0,0,0,0
5205,Rural,678.0616436,678.0616436,678.0616436,678.0616436
5205,Town,0,0,0,0
5206,Metropolitan,0,0,0,0
5206,Rural,1116.811309,1116.811309,1116.811309,1116.811309
5206,Town,0,0,0,0
5207,Metropolitan,0,0,0,0
5207,Rural,368.9104013,368.9104013,368.9104013,368.9104013
5207,Town,0,0,0,0
5208,Metropolitan,0,0,0,0
5208,Rural,513.3260445,513.3260445,513.3260445,513.3260445
5208,Town,0,0,0,0
5209,Metropolitan,0,0,0,0
5209,Rural,1093.366616,1093.366616,1093.366616,1093.366616
5209,Town,0,0,0,0
5210,Metropolitan,335.9361194,335.9361194,335.9361194,335.9361194
5210,Rural,0,0,0,0
5210,Town,0,0,0,0
5211,Metropolitan,188.9665403,188.9665403,188.9665403,188.9665403
5211,Rural,0,0,0,0
5211,Town,0,0,0,0
5212,Metropolitan,220.6646803,220.6646803,220.6646803,220.6646803
5212,Rural,0,0,0,0
5212,Town,0,0,0,0
5213,Metropolitan,122.7871428,122.7871428,122.7871428,122.7871428
5213,Rural,0,0,0,0
5213,Town,0,0,0,0
5214,Metropolitan,132.7647686,132.7647686,132.7647686,132.7647686
5214,Rural,0,0,0,0
5214,Town,0,0,0,0
5215,Metropolitan,286.6680297,286.6680297,286.6680297,286.6680297
5215,Rural,0,0,0,0
5215,Town,0,0,0,0
5216,Metropolitan,211.2296921,211.2296921,211.2296921,211.2296921
5216,Rural,0,0,0,0
5216,Town,0,0,0,0
5217,Metropolitan,188.3307735,188.3307735,188.3307735,188.3307735
5217,Rural,0,0,0,0
5217,Town,0,0,0,0
5218,Metropolitan,11.14205578,11.14205578,11.14205578,11.14205578
5218,Rural,0,0,0,0
5218,Town,0,0,0,0
5219,Metropolitan,109.6500511,109.6500511,109.6500511,109.6500511
5219,Rural,0,0,0,0
5219,Town,0,0,0,0
5220,Metropolitan,221.5650067,221.5650067,221.5650067,221.5650067
5220,Rural,0,0,0,0
5220,Town,0,0,0,0
5221,Metropolitan,694.5488581,694.5488581,694.5488581,694.5488581
5221,Rural,0,0,0,0
5221,Town,0,0,0,0
5222,Metropolitan,0,0,0,0
5222,Rural,1161.718988,1161.718988,1161.718988,1161.718988
5222,Town,0,0,0,0
5223,Metropolitan,0,0,0,0
5223,Rural,924.0461323,924.0461323,924.0461323,924.0461323
5223,Town,0,0,0,0
5224,Metropolitan,100.3082153,100.3082153,100.3082153,100.3082153
5224,Rural,0,0,0,0
5224,Town,0,0,0,0
5225,Metropolitan,0,0,0,0
5225,Rural,763.9810138,763.9810138,763.9810138,763.9810138
5225,Town,0,0,0,0
5226,Metropolitan,0,0,0,0
5226,Rural,687.8497708,687.8497708,687.8497708,687.8497708
5226,Town,0,0,0,0
5227,Metropolitan,0,0,0,0
5227,Rural,589.9777367,589.9777367,589.9777367,589.9777367
5227,Town,0,0,0,0
5228,Metropolitan,0,0,0,0
5228,Rural,1036.491566,1036.491566,1036.491566,1036.491566
5228,Town,0,0,0,0
5229,Metropolitan,896.9557018,896.9557018,896.9557018,896.9557018
5229,Rural,0,0,0,0
5229,Town,0,0,0,0
5230,Metropolitan,565.8008051,565.8008051,565.8008051,565.8008051
5230,Rural,0,0,0,0
5230,Town,0,0,0,0
5231,Metropolitan,1065.330728,1065.330728,1065.330728,1065.330728
5231,Rural,0,0,0,0
5231,Town,0,0,0,0
5232,Metropolitan,22.83221967,22.83221967,22.83221967,22.83221967
5232,Rural,0,0,0,0
5232,Town,0,0,0,0
5233,Metropolitan,9.054594281,9.054594281,9.054594281,9.054594281
5233,Rural,0,0,0,0
5233,Town,0,0,0,0
5234,Metropolitan,8.171269689,8.171269689,8.171269689,8.171269689
5234,Rural,0,0,0,0
5234,Town,0,0,0,0
5235,Metropolitan,19.17750934,19.17750934,19.17750934,19.17750934
5235,Rural,0,0,0,0
5235,Town,0,0,0,0
5236,Metropolitan,21.65500941,21.65500941,21.65500941,21.65500941
5236,Rural,0,0,0,0
5236,Town,0,0,0,0
5237,Metropolitan,34.02221104,34.02221104,34.02221104,34.02221104
5237,Rural,0,0,0,0
5237,Town,0,0,0,0
5238,Metropolitan,186.3108336,186.3108336,186.3108336,186.3108336
5238,Rural,0,0,0,0
5238,Town,0,0,0,0
5239,Metropolitan,315.0251427,315.0251427,315.0251427,315.0251427
5239,Rural,0,0,0,0
5239,Town,0,0,0,0
5240,Metropolitan,72.46977186,72.46977186,72.46977186,72.46977186
5240,Rural,0,0,0,0
5240,Town,0,0,0,0
5241,Metropolitan,164.9128933,164.9128933,164.9128933,164.9128933
5241,Rural,0,0,0,0
5241,Town,0,0,0,0
5242,Metropolitan,97.34564509,97.34564509,97.34564509,97.34564509
5242,Rural,0,0,0,0
5242,Town,0,0,0,0
5243,Metropolitan,565.4955739,565.4955739,565.4955739,565.4955739
5243,Rural,0,0,0,0
5243,Town,0,0,0,0
5244,Metropolitan,0,0,0,0
5244,Rural,2167.810284,2167.810284,2167.810284,2167.810284
5244,Town,0,0,0,0
5245,Metropolitan,0,0,0,0
5245,Rural,1578.268087,1578.268087,1578.268087,1578.268087
5245,Town,0,0,0,0
5246,Metropolitan,0,0,0,0
5246,Rural,2582.535758,2582.535758,2582.535758,2582.535758
5246,Town,0,0,0,0
5247,Metropolitan,0,0,0,0
5247,Rural,1786.944425,1786.944425,1786.944425,1786.944425
5247,Town,0,0,0,0
5248,Metropolitan,0,0,0,0
5248,Rural,1039.071736,1039.071736,1039.071736,1039.071736
5248,Town,0,0,0,0
5249,Metropolitan,0,0,0,0
5249,Rural,994.0618528,994.0618528,994.0618528,994.0618528
5249,Town,0,0,0,0
5250,Metropolitan,0,0,0,0
5250,Rural,1312.938837,1312.938837,1312.938837,1312.938837
5250,Town,0,0,0,0
5251,Metropolitan,0,0,0,0
5251,Rural,1377.860543,1377.860543,1377.860543,1377.860543
5251,Town,0,0,0,0
5252,Metropolitan,0,0,0,0
5252,Rural,2016.987536,2016.987536,2016.987536,2016.987536
5252,Town,0,0,0,0
5253,Metropolitan,0,0,0,0
5253,Rural,4564.374755,4564.374755,4564.374755,4564.374755
5253,Town,0,0,0,0
5254,Metropolitan,0,0,0,0
5254,Rural,1244.888638,1244.888638,1244.888638,1244.888638
5254,Town,0,0,0,0
5255,Metropolitan,0,0,0,0
5255,Rural,713.6732867,713.6732867,713.6732867,713.6732867
5255,Town,0,0,0,0
5256,Metropolitan,0,0,0,0
5256,Rural,2248.065671,2248.065671,2248.065671,2248.065671
5256,Town,0,0,0,0
5257,Metropolitan,0,0,0,0
5257,Rural,1921.881531,1921.881531,1921.881531,1921.881531
5257,Town,0,0,0,0
5258,Metropolitan,0,0,0,0
5258,Rural,2553.011986,2553.011986,2553.011986,2553.011986
5258,Town,0,0,0,0
5259,Metropolitan,0,0,0,0
5259,Rural,3246.880532,3246.880532,3246.880532,3246.880532
5259,Town,0,0,0,0
5260,Metropolitan,0,0,0,0
5260,Rural,873.3780443,873.3780443,873.3780443,873.3780443
5260,Town,0,0,0,0
5261,Metropolitan,0,0,0,0
5261,Rural,297.4544204,297.4544204,297.4544204,297.4544204
5261,Town,0,0,0,0
5262,Metropolitan,0,0,0,0
5262,Rural,1125.355928,1125.355928,1125.355928,1125.355928
5262,Town,0,0,0,0
5263,Metropolitan,0,0,0,0
5263,Rural,1335.405752,1335.405752,1335.405752,1335.405752
5263,Town,0,0,0,0
5264,Metropolitan,0,0,0,0
5264,Rural,818.9561675,818.9561675,818.9561675,818.9561675
5264,Town,0,0,0,0
5265,Metropolitan,0,0,0,0
5265,Rural,1817.070402,1817.070402,1817.070402,1817.070402
5265,Town,0,0,0,0
5266,Metropolitan,0,0,0,0
5266,Rural,1628.303544,1628.303544,1628.303544,1628.303544
5266,Town,0,0,0,0
5267,Metropolitan,0,0,0,0
5267,Rural,1483.736748,1483.736748,1483.736748,1483.736748
5267,Town,0,0,0,0
5268,Metropolitan,0,0,0,0
5268,Rural,1247.534677,1247.534677,1247.534677,1247.534677
5268,Town,0,0,0,0
5269,Metropolitan,0,0,0,0
5269,Rural,540.7939501,540.7939501,540.7939501,540.7939501
5269,Town,0,0,0,0
5270,Metropolitan,0,0,0,0
5270,Rural,621.5822484,621.5822484,621.5822484,621.5822484
5270,Town,0,0,0,0
5271,Metropolitan,0,0,0,0
5271,Rural,909.5374905,909.5374905,909.5374905,909.5374905
5271,Town,0,0,0,0
5272,Metropolitan,0,0,0,0
5272,Rural,333.4174579,333.4174579,333.4174579,333.4174579
5272,Town,0,0,0,0
5273,Metropolitan,0,0,0,0
5273,Rural,971.5703508,971.5703508,971.5703508,971.5703508
5273,Town,0,0,0,0
5274,Metropolitan,0,0,0,0
5274,Rural,2929.149254,2929.149254,2929.149254,2929.149254
5274,Town,0,0,0,0
5275,Metropolitan,0,0,0,0
5275,Rural,961.9944399,961.9944399,961.9944399,961.9944399
5275,Town,0,0,0,0
5276,Metropolitan,0,0,0,0
5276,Rural,604.3816021,604.3816021,604.3816021,604.3816021
5276,Town,0,0,0,0
5277,Metropolitan,0,0,0,0
5277,Rural,1263.378952,1263.378952,1263.378952,1263.378952
5277,Town,0,0,0,0
5278,Metropolitan,0,0,0,0
5278,Rural,2010.063832,2010.063832,2010.063832,2010.063832
5278,Town,0,0,0,0
5279,Metropolitan,0,0,0,0
5279,Rural,1006.694415,1006.694415,1006.694415,1006.694415
5279,Town,0,0,0,0
5280,Metropolitan,0,0,0,0
5280,Rural,1240.42588,1240.42588,1240.42588,1240.42588
5280,Town,0,0,0,0
5281,Metropolitan,0,0,0,0
5281,Rural,2337.166149,2337.166149,2337.166149,2337.166149
5281,Town,0,0,0,0
5282,Metropolitan,0,0,0,0
5282,Rural,1039.991468,1039.991468,1039.991468,1039.991468
5282,Town,0,0,0,0
5283,Metropolitan,0,0,0,0
5283,Rural,1390.122108,1390.122108,1390.122108,1390.122108
5283,Town,0,0,0,0
