District,OwnRatio-2005,OwnRatio-2015,OwnRatio-2038,OwnRatio-2050,Threshold-2005,Threshold-2015,Threshold-2038,Threshold-2050,PropSuitable-2005,PropSuitable-2015,PropSuitable-2038,PropSuitable-2050
5105,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5106,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5107,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5108,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5109,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5110,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5111,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5112,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5113,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5114,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5115,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5116,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5117,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5118,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5119,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5120,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5121,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5122,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5123,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5124,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5125,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5126,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5127,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5128,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5129,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5130,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5131,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5132,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5133,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5134,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5135,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5136,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5137,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5138,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5139,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5140,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5141,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5142,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5143,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5144,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5145,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5146,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5147,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5148,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5149,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5150,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5151,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5152,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5153,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5154,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5155,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5156,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5157,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5158,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5159,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5160,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5161,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5162,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5163,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5164,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5165,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5166,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5167,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5168,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5169,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5170,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5171,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5172,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5173,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5174,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5175,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5176,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5177,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5178,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5179,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5180,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5181,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5182,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5183,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5184,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5185,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5186,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5187,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5188,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5189,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5190,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5191,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5192,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5193,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5194,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5195,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5196,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5197,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5198,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5199,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5200,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5201,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5202,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5203,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5204,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5205,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5206,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5207,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5208,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5209,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5210,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5211,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5212,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5213,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5214,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5215,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5216,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5217,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5218,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5219,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5220,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5221,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5222,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5223,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5224,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5225,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5226,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5227,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5228,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5229,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5230,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5231,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5232,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5233,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5234,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5235,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5236,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5237,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5238,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5239,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5240,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5241,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5242,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5243,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5244,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5245,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5246,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5247,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5248,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5249,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5250,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5251,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5252,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5253,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5254,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5255,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5256,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5257,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5258,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5259,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5260,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5261,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5262,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5263,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5264,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5265,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5266,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5267,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5268,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5269,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5270,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5271,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5272,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5273,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5274,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5275,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5276,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5277,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5278,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5279,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5280,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5281,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5282,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5283,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5284,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5285,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5286,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5287,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5288,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5289,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5290,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5291,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5292,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5293,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5294,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5295,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5296,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5297,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5298,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5299,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5300,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5301,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5302,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5303,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5304,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5305,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5306,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5307,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5308,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5309,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5310,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5311,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5312,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5313,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5314,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5315,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5316,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5317,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5318,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5319,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5320,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5321,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5322,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5323,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5324,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5325,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5326,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5327,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5328,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5329,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5330,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5331,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5332,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5333,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5334,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5335,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5336,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5337,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5338,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5339,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5340,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5341,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5342,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5343,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5344,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5345,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5346,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5347,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5348,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5349,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5350,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5351,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5352,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5353,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5354,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5355,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5356,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5357,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5358,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5359,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5360,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5361,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5362,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5363,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5364,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5365,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5366,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5367,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5368,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5369,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5370,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5371,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5372,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5373,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5374,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5375,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5376,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5377,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5378,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5379,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5380,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5381,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5382,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5383,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5384,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5385,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5386,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5387,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5388,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5389,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5390,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5391,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5392,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5393,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5394,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5395,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5396,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5397,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5398,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5399,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5400,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5401,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5402,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5403,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5404,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5405,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5406,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5407,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5408,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5409,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5410,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5411,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5412,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5413,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5414,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5415,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5416,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5417,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5418,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5419,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5420,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5421,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5422,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5423,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5424,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5425,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5426,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5427,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5428,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5429,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5430,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5431,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5432,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5433,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5434,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5435,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5436,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5437,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5438,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5439,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5440,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5441,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5442,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5443,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5444,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5445,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5446,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5447,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5448,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5449,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5450,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5451,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5452,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5453,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5454,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5455,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5456,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5457,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5458,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5459,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5460,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5461,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5462,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5463,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5464,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5465,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5466,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5467,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5468,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5469,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5470,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5471,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5472,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5473,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5474,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5475,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5476,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5477,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5478,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5479,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5480,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5481,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5482,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5483,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5484,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5485,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5486,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5487,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5488,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5489,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5490,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5491,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5492,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5493,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5494,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5495,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5496,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5497,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5498,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5499,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
5500,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
